_id,Date,Gender,Race,Age at Booking,Current Age
57497,2018-08-30,M,B,38,39
57498,2018-08-30,M,B,24,25
57499,2018-08-30,M,W,58,59
57500,2018-08-30,M,B,24,25
57501,2018-08-30,M,W,58,59
57502,2018-08-30,M,W,33,33
57503,2018-08-30,M,B,42,42
57504,2018-08-30,M,B,55,56
57505,2018-08-30,M,W,31,31
57506,2018-08-30,M,W,27,27
57507,2018-08-30,M,B,22,23
57508,2018-08-30,M,B,37,38
57509,2018-08-30,M,B,54,54
57510,2018-08-30,M,W,68,68
57511,2018-08-30,M,B,24,25
57512,2018-08-30,M,B,31,31
57513,2018-08-30,M,B,55,55
57514,2018-08-30,M,B,31,31
57515,2018-08-30,M,B,56,56
57516,2018-08-30,M,B,31,32
57517,2018-08-30,M,W,27,27
57518,2018-08-30,M,B,27,27
57519,2018-08-30,M,W,23,23
57520,2018-08-30,M,W,68,68
57521,2018-08-30,M,B,18,18
57522,2018-08-30,M,B,24,24
57523,2018-08-30,M,B,23,23
57524,2018-08-30,M,W,47,47
57525,2018-08-30,M,W,23,23
57526,2018-08-30,M,W,25,25
57527,2018-08-30,M,B,37,37
57528,2018-08-30,M,B,31,31
57529,2018-08-30,M,W,26,26
57530,2018-08-30,M,W,26,26
57531,2018-08-30,M,B,44,44
57532,2018-08-30,M,W,27,27
57533,2018-08-30,M,W,45,45
57534,2018-08-30,M,W,46,46
57535,2018-08-30,F,W,49,50
57536,2018-08-30,F,W,41,42
57537,2018-08-30,F,W,27,27
57538,2018-08-30,F,B,58,59
57539,2018-08-30,F,B,43,43
57540,2018-08-30,F,W,52,52
57541,2018-08-30,F,W,23,23
57542,2018-08-30,F,B,37,38
57543,2018-08-30,F,B,27,28
57544,2018-08-30,F,W,30,31
57545,2018-08-30,F,B,42,42
57546,2018-08-30,F,B,33,33
57547,2018-08-30,F,W,39,39
57548,2018-08-30,F,W,29,30
57549,2018-08-30,F,W,32,32
57550,2018-08-30,F,W,52,52
57551,2018-08-30,F,B,45,46
57552,2018-08-30,F,B,29,29
57553,2018-08-30,F,W,27,29
57554,2018-08-30,F,W,26,27
57555,2018-08-30,F,B,26,27
57556,2018-08-30,F,B,35,36
57557,2018-08-30,F,W,20,21
57558,2018-08-30,F,B,41,41
57559,2018-08-30,F,W,64,64
57560,2018-08-30,F,B,26,26
57561,2018-08-30,F,B,35,35
57562,2018-08-30,F,W,67,67
57563,2018-08-30,F,W,27,27
57564,2018-08-30,F,W,44,44
57565,2018-08-30,F,W,53,53
57566,2018-08-30,F,B,32,32
57567,2018-08-30,F,W,33,33
57568,2018-08-30,F,B,32,32
57569,2018-08-30,F,B,23,23
57570,2018-08-30,F,W,28,28
57571,2018-08-30,F,B,57,57
57572,2018-08-30,F,B,59,59
57573,2018-08-30,F,W,51,51
57574,2018-08-30,F,I,18,18
57575,2018-08-30,F,B,29,29
57576,2018-08-30,M,B,29,32
57577,2018-08-30,M,B,22,26
57578,2018-08-30,M,B,32,35
57579,2018-08-30,M,B,22,25
57580,2018-08-30,M,B,29,30
57581,2018-08-30,M,B,29,31
57582,2018-08-30,M,B,20,21
57583,2018-08-30,M,B,21,23
57584,2018-08-30,M,B,22,24
57585,2018-08-30,M,B,20,22
57586,2018-08-30,M,B,18,20
57587,2018-08-30,M,B,25,27
57588,2018-08-30,M,B,53,54
57589,2018-08-30,M,B,24,25
57590,2018-08-30,M,B,37,38
57591,2018-08-30,M,B,35,36
57592,2018-08-30,M,B,52,53
57593,2018-08-30,M,W,36,37
57594,2018-08-30,M,B,21,22
57595,2018-08-30,M,B,23,24
57596,2018-08-30,M,B,20,21
57597,2018-08-30,M,B,27,28
57598,2018-08-30,M,B,24,25
57599,2018-08-30,M,B,23,24
57600,2018-08-30,M,B,24,25
57601,2018-08-30,M,B,21,22
57602,2018-08-30,M,B,31,32
57603,2018-08-30,M,B,36,37
57604,2018-08-30,M,B,20,21
57605,2018-08-30,M,B,25,26
57606,2018-08-30,M,B,21,22
57607,2018-08-30,M,B,26,27
57608,2018-08-30,M,B,23,24
57609,2018-08-30,M,B,27,28
57610,2018-08-30,M,B,19,20
57611,2018-08-30,M,B,32,33
57612,2018-08-30,M,B,31,32
57613,2018-08-30,M,B,19,20
57614,2018-08-30,M,B,25,25
57615,2018-08-30,M,B,24,24
57616,2018-08-30,M,B,19,20
57617,2018-08-30,M,B,21,21
57618,2018-08-30,M,B,20,21
57619,2018-08-30,M,B,31,31
57620,2018-08-30,M,B,26,27
57621,2018-08-30,M,B,20,21
57622,2018-08-30,M,B,23,23
57623,2018-08-30,M,B,25,25
57624,2018-08-30,M,B,20,20
57625,2018-08-30,M,B,42,43
57626,2018-08-30,M,B,22,22
57627,2018-08-30,M,B,37,37
57628,2018-08-30,M,B,29,30
57629,2018-08-30,M,x,20,20
57630,2018-08-30,M,B,22,23
57631,2018-08-30,M,B,22,22
57632,2018-08-30,M,B,23,23
57633,2018-08-30,M,B,32,33
57634,2018-08-30,M,B,30,31
57635,2018-08-30,M,H,54,54
57636,2018-08-30,M,B,23,23
57637,2018-08-30,M,W,34,34
57638,2018-08-30,M,B,29,29
57639,2018-08-30,M,B,27,27
57640,2018-08-30,M,B,50,50
57641,2018-08-30,M,B,25,25
57642,2018-08-30,M,B,24,24
57643,2018-08-30,M,B,32,32
57644,2018-08-30,M,B,20,20
57645,2018-08-30,M,B,21,21
57646,2018-08-30,M,B,22,22
57647,2018-08-30,M,B,20,20
57648,2018-08-30,M,W,46,46
57649,2018-08-30,M,B,26,26
57650,2018-08-30,M,B,55,55
57651,2018-08-30,M,B,25,25
57652,2018-08-30,M,B,38,38
57653,2018-08-30,M,B,26,26
57654,2018-08-30,M,B,34,37
57655,2018-08-30,M,B,20,22
57656,2018-08-30,M,B,20,22
57657,2018-08-30,M,B,26,27
57658,2018-08-30,M,B,21,22
57659,2018-08-30,M,B,21,22
57660,2018-08-30,M,B,23,24
57661,2018-08-30,M,B,31,32
57662,2018-08-30,M,B,19,20
57663,2018-08-30,M,B,25,26
57664,2018-08-30,M,B,39,40
57665,2018-08-30,M,B,23,25
57666,2018-08-30,M,B,27,28
57667,2018-08-30,M,B,37,38
57668,2018-08-30,M,B,28,30
57669,2018-08-30,M,B,39,40
57670,2018-08-30,M,B,24,25
57671,2018-08-30,M,B,28,29
57672,2018-08-30,M,U,67,68
57673,2018-08-30,M,W,33,34
57674,2018-08-30,M,B,20,20
57675,2018-08-30,M,B,25,25
57676,2018-08-30,M,B,36,37
57677,2018-08-30,M,W,21,22
57678,2018-08-30,M,B,26,27
57679,2018-08-30,M,B,22,23
57680,2018-08-30,M,B,23,24
57681,2018-08-30,M,B,36,37
57682,2018-08-30,M,B,61,62
57683,2018-08-30,M,B,30,30
57684,2018-08-30,M,B,30,30
57685,2018-08-30,M,B,34,34
57686,2018-08-30,M,B,22,23
57687,2018-08-30,M,B,24,25
57688,2018-08-30,M,B,31,31
57689,2018-08-30,M,B,21,21
57690,2018-08-30,M,B,31,32
57691,2018-08-30,M,B,21,21
57692,2018-08-30,M,B,21,22
57693,2018-08-30,M,W,48,49
57694,2018-08-30,M,B,22,23
57695,2018-08-30,M,B,22,22
57696,2018-08-30,M,B,24,25
57697,2018-08-30,M,B,22,23
57698,2018-08-30,M,B,23,24
57699,2018-08-30,M,B,24,24
57700,2018-08-30,M,B,20,20
57701,2018-08-30,M,B,20,21
57702,2018-08-30,M,B,27,27
57703,2018-08-30,M,B,29,29
57704,2018-08-30,M,B,25,25
57705,2018-08-30,M,B,22,23
57706,2018-08-30,M,B,21,22
57707,2018-08-30,M,B,36,36
57708,2018-08-30,M,B,25,26
57709,2018-08-30,M,W,40,41
57710,2018-08-30,M,B,21,22
57711,2018-08-30,M,B,24,24
57712,2018-08-30,M,x,24,24
57713,2018-08-30,M,B,29,30
57714,2018-08-30,M,B,36,36
57715,2018-08-30,M,B,27,27
57716,2018-08-30,M,B,36,37
57717,2018-08-30,M,A,40,40
57718,2018-08-30,M,B,28,28
57719,2018-08-30,M,B,34,34
57720,2018-08-30,M,B,20,20
57721,2018-08-30,M,B,28,28
57722,2018-08-30,M,B,29,29
57723,2018-08-30,M,U,19,19
57724,2018-08-30,M,W,28,28
57725,2018-08-30,M,B,36,36
57726,2018-08-30,M,B,22,22
57727,2018-08-30,M,B,57,57
57728,2018-08-30,M,B,23,23
57729,2018-08-30,M,B,27,27
57730,2018-08-30,M,B,26,26
57731,2018-08-30,M,B,18,23
57732,2018-08-30,M,B,25,27
57733,2018-08-30,M,B,16,18
57734,2018-08-30,M,W,21,23
57735,2018-08-30,M,B,31,32
57736,2018-08-30,M,W,25,27
57737,2018-08-30,M,W,21,22
57738,2018-08-30,M,W,35,36
57739,2018-08-30,M,W,48,50
57740,2018-08-30,M,B,31,32
57741,2018-08-30,M,B,34,35
57742,2018-08-30,M,B,62,63
57743,2018-08-30,M,W,44,46
57744,2018-08-30,M,W,50,51
57745,2018-08-30,M,W,54,55
57746,2018-08-30,M,B,31,32
57747,2018-08-30,M,W,65,66
57748,2018-08-30,M,W,35,36
57749,2018-08-30,M,B,31,32
57750,2018-08-30,M,B,26,27
57751,2018-08-30,M,W,48,49
57752,2018-08-30,M,B,33,34
57753,2018-08-30,M,B,50,51
57754,2018-08-30,M,B,27,27
57755,2018-08-30,M,B,23,23
57756,2018-08-30,M,B,21,21
57757,2018-08-30,M,W,42,42
57758,2018-08-30,M,W,35,36
57759,2018-08-30,M,W,21,21
57760,2018-08-30,M,B,27,27
57761,2018-08-30,M,A,24,24
57762,2018-08-30,M,W,28,28
57763,2018-08-30,M,B,36,37
57764,2018-08-30,M,W,39,40
57765,2018-08-30,M,B,35,36
57766,2018-08-30,M,W,22,22
57767,2018-08-30,M,W,33,34
57768,2018-08-30,M,W,44,44
57769,2018-08-30,M,W,31,31
57770,2018-08-30,M,W,26,27
57771,2018-08-30,M,W,36,36
57772,2018-08-30,M,W,29,29
57773,2018-08-30,M,B,26,27
57774,2018-08-30,M,B,22,22
57775,2018-08-30,M,B,24,24
57776,2018-08-30,M,B,48,48
57777,2018-08-30,M,W,24,24
57778,2018-08-30,M,W,28,28
57779,2018-08-30,M,B,25,25
57780,2018-08-30,M,W,32,32
57781,2018-08-30,M,W,47,47
57782,2018-08-30,M,B,19,19
57783,2018-08-30,M,W,35,36
57784,2018-08-30,M,W,33,34
57785,2018-08-30,M,B,24,24
57786,2018-08-30,M,W,38,38
57787,2018-08-30,M,B,21,21
57788,2018-08-30,M,W,27,27
57789,2018-08-30,M,B,45,45
57790,2018-08-30,M,B,38,38
57791,2018-08-30,M,B,56,56
57792,2018-08-30,M,B,22,22
57793,2018-08-30,M,B,26,26
57794,2018-08-30,M,W,24,24
57795,2018-08-30,M,W,21,21
57796,2018-08-30,M,W,53,53
57797,2018-08-30,M,B,56,62
57798,2018-08-30,M,W,33,37
57799,2018-08-30,M,B,25,28
57800,2018-08-30,M,B,17,20
57801,2018-08-30,M,B,61,63
57802,2018-08-30,M,W,30,33
57803,2018-08-30,M,B,60,63
57804,2018-08-30,M,B,37,39
57805,2018-08-30,M,W,22,24
57806,2018-08-30,M,W,22,24
57807,2018-08-30,M,B,24,26
57808,2018-08-30,M,B,48,49
57809,2018-08-30,M,W,19,20
57810,2018-08-30,M,W,51,53
57811,2018-08-30,M,B,34,35
57812,2018-08-30,M,W,30,31
57813,2018-08-30,M,B,25,26
57814,2018-08-30,M,B,25,26
57815,2018-08-30,M,W,29,30
57816,2018-08-30,M,W,59,60
57817,2018-08-30,M,B,23,24
57818,2018-08-30,M,B,19,20
57819,2018-08-30,M,B,18,19
57820,2018-08-30,M,W,37,38
57821,2018-08-30,M,B,21,22
57822,2018-08-30,M,W,30,30
57823,2018-08-30,M,W,31,32
57824,2018-08-30,M,W,43,44
57825,2018-08-30,M,B,45,46
57826,2018-08-30,M,W,64,65
57827,2018-08-30,M,B,23,24
57828,2018-08-30,M,B,48,49
57829,2018-08-30,M,B,19,19
57830,2018-08-30,M,B,31,32
57831,2018-08-30,M,H,50,51
57832,2018-08-30,M,B,23,24
57833,2018-08-30,M,B,27,27
57834,2018-08-30,M,W,44,45
57835,2018-08-30,M,B,19,20
57836,2018-08-30,M,B,26,26
57837,2018-08-30,M,W,25,26
57838,2018-08-30,M,B,21,21
57839,2018-08-30,M,W,22,22
57840,2018-08-30,M,W,24,25
57841,2018-08-30,M,W,32,32
57842,2018-08-30,M,B,22,22
57843,2018-08-30,M,B,22,22
57844,2018-08-30,M,B,24,24
57845,2018-08-30,M,W,29,29
57846,2018-08-30,M,W,26,27
57847,2018-08-30,M,B,20,20
57848,2018-08-30,M,B,18,19
57849,2018-08-30,M,W,26,26
57850,2018-08-30,M,W,63,63
57851,2018-08-30,M,W,21,21
57852,2018-08-30,M,B,50,50
57853,2018-08-30,M,B,24,24
57854,2018-08-30,M,W,28,28
57855,2018-08-30,M,B,19,24
57856,2018-08-30,M,B,20,23
57857,2018-08-30,M,B,22,25
57858,2018-08-30,M,B,28,31
57859,2018-08-30,M,B,17,20
57860,2018-08-30,M,B,29,31
57861,2018-08-30,M,B,22,24
57862,2018-08-30,M,W,18,20
57863,2018-08-30,M,B,30,32
57864,2018-08-30,M,W,38,40
57865,2018-08-30,M,B,26,28
57866,2018-08-30,M,B,23,24
57867,2018-08-30,M,B,28,30
57868,2018-08-30,M,B,23,25
57869,2018-08-30,M,B,25,26
57870,2018-08-30,M,B,26,27
57871,2018-08-30,M,B,19,21
57872,2018-08-30,M,B,42,43
57873,2018-08-30,M,B,23,24
57874,2018-08-30,M,B,25,26
57875,2018-08-30,M,B,25,26
57876,2018-08-30,M,B,23,24
57877,2018-08-30,M,B,38,39
57878,2018-08-30,M,B,28,29
57879,2018-08-30,M,W,59,59
57880,2018-08-30,M,B,28,29
57881,2018-08-30,M,B,21,22
57882,2018-08-30,M,B,42,42
57883,2018-08-30,M,B,36,37
57884,2018-08-30,M,W,35,36
57885,2018-08-30,M,B,28,28
57886,2018-08-30,M,B,22,22
57887,2018-08-30,M,B,24,25
57888,2018-08-30,M,B,37,37
57889,2018-08-30,M,B,36,37
57890,2018-08-30,M,W,20,21
57891,2018-08-30,M,B,21,21
57892,2018-08-30,M,B,25,26
57893,2018-08-30,M,B,28,28
57894,2018-08-30,M,B,35,36
57895,2018-08-30,M,B,30,30
57896,2018-08-30,M,B,33,33
57897,2018-08-30,M,B,27,28
57898,2018-08-30,M,B,24,24
57899,2018-08-30,M,B,37,37
57900,2018-08-30,M,A,43,43
57901,2018-08-30,M,B,20,20
57902,2018-08-30,M,B,25,25
57903,2018-08-30,M,B,25,25
57904,2018-08-30,M,W,21,21
57905,2018-08-30,M,B,22,23
57906,2018-08-30,M,B,18,18
57907,2018-08-30,M,B,18,18
57908,2018-08-30,M,B,38,38
57909,2018-08-30,M,B,21,21
57910,2018-08-30,M,B,23,23
57911,2018-08-30,M,B,28,28
57912,2018-08-30,M,B,40,40
57913,2018-08-30,M,B,26,26
57914,2018-08-30,M,B,27,27
57915,2018-08-30,M,B,49,49
57916,2018-08-30,M,B,23,26
57917,2018-08-30,M,B,27,29
57918,2018-08-30,M,B,26,28
57919,2018-08-30,M,B,21,23
57920,2018-08-30,M,B,28,29
57921,2018-08-30,M,W,23,25
57922,2018-08-30,M,B,53,54
57923,2018-08-30,M,B,34,35
57924,2018-08-30,M,B,56,57
57925,2018-08-30,M,B,23,24
57926,2018-08-30,M,B,25,26
57927,2018-08-30,M,B,38,39
57928,2018-08-30,M,B,33,34
57929,2018-08-30,M,B,23,24
57930,2018-08-30,M,B,21,22
57931,2018-08-30,M,W,62,64
57932,2018-08-30,M,B,31,32
57933,2018-08-30,M,B,31,32
57934,2018-08-30,M,B,24,25
57935,2018-08-30,M,B,20,21
57936,2018-08-30,M,W,36,36
57937,2018-08-30,M,B,34,35
57938,2018-08-30,M,B,26,27
57939,2018-08-30,M,B,21,21
57940,2018-08-30,M,B,30,31
57941,2018-08-30,M,W,52,53
57942,2018-08-30,M,B,27,27
57943,2018-08-30,M,B,41,41
57944,2018-08-30,M,B,30,31
57945,2018-08-30,M,B,21,22
57946,2018-08-30,M,B,21,21
57947,2018-08-30,M,B,25,26
57948,2018-08-30,M,W,36,36
57949,2018-08-30,M,W,32,32
57950,2018-08-30,M,B,26,26
57951,2018-08-30,M,B,20,21
57952,2018-08-30,M,B,18,18
57953,2018-08-30,M,W,41,41
57954,2018-08-30,M,B,38,39
57955,2018-08-30,M,B,34,35
57956,2018-08-30,M,B,21,22
57957,2018-08-30,M,B,31,31
57958,2018-08-30,M,W,45,45
57959,2018-08-30,M,B,23,23
57960,2018-08-30,M,x,26,26
57961,2018-08-30,M,B,37,38
57962,2018-08-30,M,B,31,31
57963,2018-08-30,M,B,41,41
57964,2018-08-30,M,W,51,51
57965,2018-08-30,M,B,32,32
57966,2018-08-30,M,B,33,33
57967,2018-08-30,M,B,44,44
57968,2018-08-30,M,B,33,33
57969,2018-08-30,M,B,46,46
57970,2018-08-30,M,B,27,27
57971,2018-08-30,M,B,28,28
57972,2018-08-30,M,B,27,27
57973,2018-08-30,M,B,36,39
57974,2018-08-30,M,B,19,22
57975,2018-08-30,M,B,26,28
57976,2018-08-30,M,B,22,24
57977,2018-08-30,M,B,20,21
57978,2018-08-30,M,B,21,22
57979,2018-08-30,M,B,23,24
57980,2018-08-30,M,W,31,32
57981,2018-08-30,M,B,43,44
57982,2018-08-30,M,W,28,29
57983,2018-08-30,M,B,20,22
57984,2018-08-30,M,B,29,30
57985,2018-08-30,M,B,19,20
57986,2018-08-30,M,B,18,19
57987,2018-08-30,M,B,18,19
57988,2018-08-30,M,B,24,25
57989,2018-08-30,M,B,23,24
57990,2018-08-30,M,B,39,39
57991,2018-08-30,M,H,40,41
57992,2018-08-30,M,B,30,31
57993,2018-08-30,M,B,28,29
57994,2018-08-30,M,B,23,24
57995,2018-08-30,M,B,29,30
57996,2018-08-30,M,W,48,48
57997,2018-08-30,M,B,25,26
57998,2018-08-30,M,W,23,24
57999,2018-08-30,M,B,22,23
58000,2018-08-30,M,B,32,32
58001,2018-08-30,M,B,20,20
58002,2018-08-30,M,B,23,23
58003,2018-08-30,M,B,21,22
58004,2018-08-30,M,W,23,24
58005,2018-08-30,M,B,19,19
58006,2018-08-30,M,W,24,25
58007,2018-08-30,M,B,28,29
58008,2018-08-30,M,B,26,26
58009,2018-08-30,M,B,19,19
58010,2018-08-30,M,B,26,26
58011,2018-08-30,M,B,28,28
58012,2018-08-30,M,B,34,35
58013,2018-08-30,M,W,32,33
58014,2018-08-30,M,W,42,42
58015,2018-08-30,M,B,19,19
58016,2018-08-30,M,B,23,23
58017,2018-08-30,M,B,20,20
58018,2018-08-30,M,B,50,50
58019,2018-08-30,M,B,28,28
58020,2018-08-30,M,B,28,28
58021,2018-08-30,M,B,28,28
58022,2018-08-30,M,B,23,23
58023,2018-08-30,M,B,31,32
58024,2018-08-30,M,B,26,26
58025,2018-08-30,F,W,35,35
58026,2018-08-30,M,W,52,52
58027,2018-08-30,M,W,50,50
58028,2018-08-30,M,W,36,36
58029,2018-08-30,M,B,28,28
58030,2018-08-30,M,B,41,41
58031,2018-08-30,M,B,26,26
58032,2018-08-30,M,B,25,25
58033,2018-08-30,M,B,35,35
58034,2018-08-30,M,W,33,33
58035,2018-08-30,M,B,48,48
58036,2018-08-30,F,B,27,27
58037,2018-08-30,M,B,32,32
58038,2018-08-30,F,W,42,42
58039,2018-08-30,F,W,37,37
58040,2018-08-31,M,B,26,28
58041,2018-08-31,M,B,22,24
58042,2018-08-31,M,B,25,27
58043,2018-08-31,M,B,33,34
58044,2018-08-31,M,B,21,22
58045,2018-08-31,M,W,24,25
58046,2018-08-31,M,W,37,39
58047,2018-08-31,M,B,46,47
58048,2018-08-31,M,W,25,26
58049,2018-08-31,M,W,45,46
58050,2018-08-31,M,B,21,22
58051,2018-08-31,M,W,42,42
58052,2018-08-31,M,B,44,45
58053,2018-08-31,M,W,34,35
58054,2018-08-31,M,B,21,22
58055,2018-08-31,M,B,25,26
58056,2018-08-31,M,B,26,27
58057,2018-08-31,M,B,41,42
58058,2018-08-31,M,W,45,46
58059,2018-08-31,M,B,23,23
58060,2018-08-31,M,W,25,26
58061,2018-08-31,M,B,44,44
58062,2018-08-31,M,W,33,34
58063,2018-08-31,M,W,52,52
58064,2018-08-31,M,B,56,56
58065,2018-08-31,M,W,20,21
58066,2018-08-31,M,B,60,61
58067,2018-08-31,M,B,31,31
58068,2018-08-31,M,B,23,24
58069,2018-08-31,M,B,31,32
58070,2018-08-31,M,B,45,45
58071,2018-08-31,M,B,21,21
58072,2018-08-31,M,B,23,24
58073,2018-08-31,M,W,34,34
58074,2018-08-31,M,x,21,21
58075,2018-08-31,M,B,27,27
58076,2018-08-31,M,W,26,27
58077,2018-08-31,M,W,33,34
58078,2018-08-31,M,W,25,25
58079,2018-08-31,M,W,26,26
58080,2018-08-31,M,B,20,21
58081,2018-08-31,M,B,46,47
58082,2018-08-31,M,W,30,30
58083,2018-08-31,M,W,39,39
58084,2018-08-31,M,B,27,27
58085,2018-08-31,M,W,32,32
58086,2018-08-31,M,B,26,26
58087,2018-08-31,M,W,59,59
58088,2018-08-31,M,B,37,38
58089,2018-08-31,M,B,24,25
58090,2018-08-31,M,W,35,35
58091,2018-08-31,M,B,40,40
58092,2018-08-31,M,B,27,27
58093,2018-08-31,M,B,18,18
58094,2018-08-31,M,W,33,34
58095,2018-08-31,M,B,38,38
58096,2018-08-31,M,B,29,29
58097,2018-08-31,M,W,28,29
58098,2018-08-31,M,W,31,32
58099,2018-08-31,M,B,49,50
58100,2018-08-31,M,W,31,31
58101,2018-08-31,M,B,36,37
58102,2018-08-31,M,W,26,26
58103,2018-08-31,M,x,26,26
58104,2018-08-31,M,B,23,23
58105,2018-08-31,M,B,26,26
58106,2018-08-31,M,W,27,27
58107,2018-08-31,M,W,30,30
58108,2018-08-31,M,B,21,21
58109,2018-08-31,M,B,37,37
58110,2018-08-31,M,W,23,23
58111,2018-08-31,M,U,51,51
58112,2018-08-31,M,W,51,52
58113,2018-08-31,M,W,25,25
58114,2018-08-31,M,W,35,35
58115,2018-08-31,M,B,46,46
58116,2018-08-31,M,W,27,27
58117,2018-08-31,M,W,21,21
58118,2018-08-31,M,W,39,39
58119,2018-08-31,M,W,26,26
58120,2018-08-31,M,B,37,37
58121,2018-08-31,M,W,33,33
58122,2018-08-31,M,W,47,47
58123,2018-08-31,M,B,39,39
58124,2018-08-31,M,W,27,27
58125,2018-08-31,M,W,36,36
58126,2018-08-31,M,B,54,54
58127,2018-08-31,M,W,44,44
58128,2018-08-31,M,W,26,26
58129,2018-08-31,M,W,28,28
58130,2018-08-31,M,W,23,23
58131,2018-08-31,M,x,26,26
58132,2018-08-31,M,W,44,44
58133,2018-08-31,M,B,31,31
58134,2018-08-31,M,W,33,33
58135,2018-08-31,M,B,19,19
58136,2018-08-31,M,B,32,32
58137,2018-08-31,M,B,27,27
58138,2018-08-31,M,B,28,30
58139,2018-08-31,M,B,16,18
58140,2018-08-31,M,B,21,23
58141,2018-08-31,M,B,37,39
58142,2018-08-31,M,W,43,45
58143,2018-08-31,M,B,22,24
58144,2018-08-31,M,B,21,23
58145,2018-08-31,M,B,29,30
58146,2018-08-31,M,B,17,18
58147,2018-08-31,M,B,28,29
58148,2018-08-31,M,B,20,21
58149,2018-08-31,M,B,29,30
58150,2018-08-31,M,B,25,26
58151,2018-08-31,M,B,30,31
58152,2018-08-31,M,W,19,20
58153,2018-08-31,M,B,26,27
58154,2018-08-31,M,W,36,37
58155,2018-08-31,M,W,29,30
58156,2018-08-31,M,B,44,45
58157,2018-08-31,M,B,31,31
58158,2018-08-31,M,B,44,45
58159,2018-08-31,M,B,17,18
58160,2018-08-31,M,B,40,41
58161,2018-08-31,M,B,29,30
58162,2018-08-31,M,B,28,29
58163,2018-08-31,M,B,26,27
58164,2018-08-31,M,B,28,29
58165,2018-08-31,M,B,33,33
58166,2018-08-31,M,B,17,18
58167,2018-08-31,M,W,42,42
58168,2018-08-31,M,W,35,36
58169,2018-08-31,M,B,26,26
58170,2018-08-31,M,W,31,32
58171,2018-08-31,M,B,20,21
58172,2018-08-31,M,W,22,23
58173,2018-08-31,M,B,22,22
58174,2018-08-31,M,B,29,29
58175,2018-08-31,M,B,24,24
58176,2018-08-31,M,B,37,37
58177,2018-08-31,M,B,24,25
58178,2018-08-31,M,W,21,21
58179,2018-08-31,M,W,31,32
58180,2018-08-31,M,B,49,50
58181,2018-08-31,M,B,29,29
58182,2018-08-31,M,B,22,22
58183,2018-08-31,M,B,31,31
58184,2018-08-31,M,B,19,19
58185,2018-08-31,M,W,45,45
58186,2018-08-31,M,B,35,35
58187,2018-08-31,M,B,36,36
58188,2018-08-31,M,W,30,30
58189,2018-08-31,M,B,31,31
58190,2018-08-31,M,B,25,25
58191,2018-08-31,M,B,24,24
58192,2018-08-31,M,B,29,30
58193,2018-08-31,M,B,27,27
58194,2018-08-31,M,B,22,22
58195,2018-08-31,M,B,26,26
58196,2018-08-31,M,W,26,26
58197,2018-08-31,M,B,15,17
58198,2018-08-31,M,B,15,17
58199,2018-08-31,M,W,16,17
58200,2018-08-31,M,B,16,17
58201,2018-08-31,M,B,17,17
58202,2018-08-31,M,B,17,17
58203,2018-08-31,M,B,17,17
58204,2018-08-31,M,B,17,17
58205,2018-08-31,M,B,17,17
58206,2018-08-31,M,B,17,17
58207,2018-08-31,M,B,17,17
58208,2018-08-31,M,B,16,16
58209,2018-08-31,M,B,17,17
58210,2018-08-31,M,B,16,17
58211,2018-08-31,M,B,17,17
58212,2018-08-31,M,B,16,16
58213,2018-08-31,M,B,16,16
58214,2018-08-31,M,B,17,17
58215,2018-08-31,M,W,45,47
58216,2018-08-31,M,B,19,21
58217,2018-08-31,M,B,22,24
58218,2018-08-31,M,B,20,21
58219,2018-08-31,M,B,28,29
58220,2018-08-31,M,B,23,24
58221,2018-08-31,M,B,39,40
58222,2018-08-31,M,W,37,38
58223,2018-08-31,M,W,24,25
58224,2018-08-31,M,B,47,48
58225,2018-08-31,M,W,28,29
58226,2018-08-31,M,W,42,43
58227,2018-08-31,M,B,35,36
58228,2018-08-31,M,B,28,29
58229,2018-08-31,M,W,33,33
58230,2018-08-31,M,W,29,29
58231,2018-08-31,M,B,20,20
58232,2018-08-31,M,B,26,26
58233,2018-08-31,M,B,31,31
58234,2018-08-31,M,W,61,61
58235,2018-08-31,M,W,25,26
58236,2018-08-31,M,W,35,36
58237,2018-08-31,M,B,25,26
58238,2018-08-31,M,B,21,22
58239,2018-08-31,M,B,29,30
58240,2018-08-31,M,W,47,47
58241,2018-08-31,M,B,20,21
58242,2018-08-31,M,W,27,28
58243,2018-08-31,M,B,27,27
58244,2018-08-31,M,W,38,38
58245,2018-08-31,M,W,21,21
58246,2018-08-31,M,B,22,22
58247,2018-08-31,M,B,24,24
58248,2018-08-31,M,H,21,21
58249,2018-08-31,M,B,37,37
58250,2018-08-31,M,W,52,53
58251,2018-08-31,M,B,19,20
58252,2018-08-31,M,B,55,55
58253,2018-08-31,M,B,22,22
58254,2018-08-31,M,W,25,25
58255,2018-08-31,M,x,21,21
58256,2018-08-31,M,W,45,45
58257,2018-08-31,M,B,54,54
58258,2018-08-31,M,B,55,56
58259,2018-08-31,M,W,54,54
58260,2018-08-31,M,B,27,27
58261,2018-08-31,M,W,32,32
58262,2018-08-31,M,W,38,38
58263,2018-08-31,M,B,38,38
58264,2018-08-31,M,W,38,38
58265,2018-08-31,M,W,25,25
58266,2018-08-31,M,W,30,30
58267,2018-08-31,M,B,22,22
58268,2018-08-31,M,B,27,27
58269,2018-08-31,M,W,29,29
58270,2018-08-31,M,U,51,51
58271,2018-08-31,M,B,21,21
58272,2018-08-31,M,B,46,46
